reviewText,overall
Cool graphics. Story needs work. But you must atleast try it if you can get it cheaper.,4.0
"Nostalgia gaming continues, with Atari Anthology dropping 85 games, mostly from the classic 2600 system on one disc.  Had hoped to see Superman on here, but there's enough classics to make up for those that were left out.  Keeping in mind that most of these games came out when video graphics were in their infancy, it's still a kick to play games like Adventure and Bowling, and hearing sound effects from 20+ years ago.

Good thing about playing on a modern system is not having to re-load cartridges a bunch of times until they work, though the vertical ""racing stripes"" and/or weird sounds caused by partially inserted or defective games in the 2600 were always good for a laugh. Main complaint would be that playing paddle-controller games just isn't the same with joysticks or d-pad controllers.  Recently released Atari classic console unit looks cool, but has less than half as many games, so go with more games for a lower price.",4.0
"""LEGO Batman 2: DC Super Heroes"", while not perfect, is a good game.  It's the first game I've played with voice acting.  Normally voice acting in a video game is a welcome addition, in LEGO games however I think some of the charm is lost.",4.0
"Yeah, people say that this borrows from other games, and this is true to a large extent.  But I still found it rather fun and is a welcome releif from all the WWII and vietnam shooters I've ben playing.  The music is half decent reminiscent of what you would listen to in an action movie film like a Steven Segal flick (I never did turn off the music like I do in some games).  The game setting seems to be a mix of contemporary and city architecture.  I think the reason why the levels can be so boring is because the game level designers seemed to be more of an architect trying to capture what a building should be instead of a game level designer.  And we know that most buildings are rather boring in their layout in real life, hence the boring level designs.  Still, the game looks good, and the weapons are quite fun to play with and is mostly stable (I got stuck in a few levels, and also found some glitches where enemies could fire through doors and barrels).  The plot seems to be reminiscent of the movie ""Total Recall"".  The caviets that I didn't like about the game is that you need an internet patch to run this on XP SP2 (too bad for those out there that don't have internet access), and also the fact that sometimes you got stuck and didn't know where to go and had to look at the on-line guide to figure something that doesn't seem to be intuitive.",4.0
"It's great, it plays well, I like it but I really want Armoured Core 4!",4.0
"I've been playing Skyrim on the PS3 for about two years.  I started getting in to Let's Play videos on You Tube and started to see all of the great mods people are creating for the PC version.  This led me to purchase the PC game last week.  I'm unfortunately playing on my wife's PC which has an underpowered graphics card.  Fortunately graphics cards seem to be cheaper than I remember so an upgrade is coming.  For now I'm playing in window mode which is good enough to get started.

This game is just about the only game I may ever need again.  I've done dozens of different characters and played hundreds of hours.  All of this playtime and I still find new things every time I play through.

Perhaps my favorite aspect of this game is the lore and history behind the story.  I've played Morrowind and Oblivion and loved them both.  I've played other RPGs and there have been good and bad but none seems to have such a cohesive and fully realized world developed around the game.

If there is one downside to playing on the PC versus the PS3 it's the controls.  I know almost everyone says playing on the PC offers better control but I miss the simplicity of the controller.  I am picking up the controls quickly but for now I'm playing on Adept because combat can get confusing and hectic.

There are also small little issues with the game that can frustrate me.  NPC lines can get a bit repetitive.  I'm a dog lover so having a dog along is fun but the constant barking gets annoying (as does accidently hitting the dog during combat and killing him).  All in all the issues are minor and nothing other games don't also suffer from.  I may not have played long enough to experience some of the glitches and crash issues others have had.  I had not previously had anything to do with Steam but the process was pretty fast and completely pain free.

The game has been around for quite some time so I don't know if there is anything I can really add to the conversation but if you are looking for a fun, deep game that independent modders are still creating new content for, this is a good one to get.

A little update, since I got the video card this game is even better.  I installed Bethesda's HD texture pack and it's no exagerastion to say it's improved the looks 100%.  Gameplay is much improved also.",4.0
as stated,4.0
My biggest problem with the after market controllers is the lack of longevity in the product.  This particular company seems to have made a decent controller that has some lasting power. A month in so far and seems to be holding up well. I will keep my fingers crossed & hope it keeps on working. Other than that...cool design with option to turn lights on or off.,4.0
"Overall a good game, though i would have preferred original graphics. The story additions do bother me a little as well. But it is still well worth your time. The music was good, the battle system was classic, and the story (while not the original) was good.",4.0
"This being one of the few JRPGs on the PS3, I recommend it to any RPG fan who owns a PS3. The combat system is very unique and requires a bit more strategy than your traditional turn-based battle system. The storyline is very intriguing. Definitely worth a buy, especially at a low price.",4.0
"Though the combat could be improved, the exploration aspect is what's really on display in this game.",4.0
Really enjoy this game! Good simple JRPG! Battle system is great! Worth your time!,4.0
"Continue from the 1997 FPS classic, The World is Not Enough was another solid 007 game that defined a good single-player experience and great multiplayer.

The story feels much better than GoldenEye with great voice acting and improve difficulty and objectives. Multiplayer remains the same as GE with new characters and weapons. The only minor flaw of this game that it requires a Controller Pack to save a memory file, which is very inconvenient to work properly.

TWINE 007 was a great N64 game, but GoldenEye remained on top in terms of multiplayer. A movie-license game done very well!",4.0
"King & Balloon, Bosconian, The Tower of Druaga, Dragon Buster, Grobda, Motos, and Rolling Thunder are neat little additions to Namco Museum's portable outings, but let's be completely honest here: You most likely got this collection because of the new four ""Arrangement"" games included. If you did buy this for your memories with the classics, including the ones I've mentioned above, then good for you! That's just more for you to enjoy. However, the Arrangement games are arguably the meat of the package, so let's focus on those for a little while.
Each Arrangement game is, unfortunately, not the mid-90s updates to their respective arcade classics, but instead they are all-new games that attempt to serve the same purpose. If you have an iOS device, you can buy these games individually for $3 each (Except for New Rally-X Arrangement, oddly, as it's not on the App Store) although they're labeled as Remixes instead of Arrangements for some reason.

Pac-Man Arrangement is a no-brainer - It takes the classic dot-munching, ghost-avoiding/chomping maze gameplay and expands upon it by giving the yellow blob multiple worlds and environments to travel through. The game is colorful and vibrant, and the mazes sometimes provide a small gimmick or two that would change how you would plan your way through. At the end of each world, you even ""battle"" a giant ghost boss that you must defeat by splitting it up into smaller ghosts and eating them. Perhaps the only major problem I have with this game is that the enemies hardly put up much of a fight. Even the regular ghosts you face as you go through levels move much slower than they did in the arcade hit, and the bosses are monotonous, as each boss follows the same format. It's just overall not a challenging game. It's otherwise a very fun game, but I just prefer the 1996 game of the same name (Which you can find in Pac-Man Collection for the Game Boy Advance, or Namco Museum for the Gamecube, PS2, and Xbox).

Galaga Arrangement doesn't quite revamp things to Pac-Man's extent, but it's still a nice variant of the shooter. This may not be your papa's Galaga, but he can still jump right in. There are only a couple major differences between this and the original, and those differences are the numerous new wave formations of aliens, and the boss battles you face at the end of each world, which do in fact put up a fight unlike  in Pac-Man. I just wish the double-firepower ability returned - Instead, you get a slightly stronger variation of your default gunfire. Compared to the 1996 Galaga Arrangement, this isn't bad, but I miss the extra little things the 1996 game offers (Including but not limited to rotating environments).

And now we head to the games that force me to dock off a star on this review.

New Rally-X Arrangement feels incredibly half-baked. It does nothing to add to the original game's formula other than subtle things like mud sliding (Which hardly ever affects your movement), and ramps your car jumps off to reach an opposing area. But by the time you reach the levels you finally use those things, you're probably already worn out. While the game doesn't really do anything to improve the mechanics of the original, it does provide some frustrating AI as time goes on. Don't be surprised if there are levels where you crash almost right after picking up a flag.
Just play the original New Rally-X, which is included here...

Dig Dug Arrangement fails to satisfy thanks to a similar problem. The enemies may not be any tougher than they were before, but the obstacles such as boulders move in illogical manners, such as SIDEWAYS at times. On top of that, Dig Dug himself is painfully slow. The last thing you can expect from this game is a solid pace.

Of course, this review can't be complete without providing an at least brief look over the arcade classics that are included in this robust compilation. Here we have games pulled from the Pac-Man series, Galaxian series, Rally-X series, and the list goes on. Like I mentioned way earlier, King & Balloon, Bosconian, The Tower of Druaga, Dragon Buster, Grobda, Motos, and Rolling Thunder are more obscure classics that are relatively new to the Namco Museum series, more-so the portable outings, and I'm glad Namco decided to include those. After all, it's a little tiring to obtain the same games as Namco Museum installments continue. I think I have enough versions of Pac-Man.
In terms of being a video game collection, Namco Museum Battle Collection is a must-have for PSP owners. If you are looking forward to the four Arrangement games featured here, just don't expect much from the latter half. They aren't worthy to be in this otherwise really great handheld compilation.",4.0
very good,4.0
"I was uneasy about buying this game after reading all of the negative reviews. I hate to hurt any ones feeling, but this game run smoother than Battlefield 1942. If this will help any of you gamers, Here We go..... I running windows 98...with a 2.6ghz processor...Nvidia geforce Ti-4600 128 megs video card, sound blaster 512 sound card..... 512 megs of DDR rams for memory....2x...4x AGP.....52x cdrom,...400mhz frntside bus.........After I installed the game I changed the settings, as follows....... set resolution to= 800x600x16 bits...set sound=44 hzs....turned shadows and lightmap off....set graphics=medium..set bot level=14......If you will check out these settings,you might just get your game running better, I hope this help, Thank You Romeo H Faison. One more point, You gamers have got to remember, You have got to break a game in ,the same as you would break a new car in. The more you play the game the better it will problably run on your computer. One more thing ,right click on my computer, hit the performance tab, make sure the sytem resource is at least 93%.If it is under 90% ,Hit control,alt delete at the same time to see what is running in the background, play around with this a bit.,Shut down some of the programs that are running in the background,but make sure you do not shut down, system tray, and explorer. Somtimes there are programs running on your computer, that you may be unaware of , in this case go to the system configuration utility. , and hit the system startup tab, look at some of the programs running in the background, uncheck some of these programs,using some common sense, always leave system tray and etc;,Finally remember you have ,its a must ,play the game until you feel you have broken it in to your computer, Sometimes you can turn the game on high afterwards. P.S. I have never put a patch on this game, this is the only new game, that I have never patched, You can always set the resolution to 640x480x16 bits, its not going to change the graphics guality that much, it won""t be noticeable by any means. I have over a 100 games, I knows how to make a game work,play around with the # of bots, or soldiers in the game, when you get close to a tank you will problably, you will notice a slight dip in the framerate. One last point of interest,driving vehicles,flying planes,helicopter is best, if using a joystick, especially the tanks,inboth bf1942,and bfvietnam......PEACE:",4.0
"I never actually played the original Sonic Adventure until I was in my mid-late teens (this game came out when I was 4 or 5). I grew up on SADX on the gamecube. The game is almost exactly the same, but the different, more vivid textures make it seem like a more realistic environment while also giving it a sense of older fashion-sense days.

I'll skip the gameplay, since it's a very basic Sonic gameplay most people in the mid-Sonic times are familiar with. I'll definitely say it's a bit more slippery and bouncy, though, but that was probably to show off the major advantage the DreamCast had over the original PlayStation or the N64.

The chao garden in this game is easily the most far removed from the other 3 versions (in SA2, SA2B, and SADX). The others have cute, snuggly, happy chao whose lives are only miserable if your torture them. You know what you're doing with your chao and accidents are rare. Not the case in this game. Every chao is born as an adult, and will very quickly kill itself if you don't do something soon. Their movements, like most of the game, are very bouncy. I dare say this is the bounciest thing in any major-release game I've ever seen, actually. It's almost a high-speed environment with a visible difficulty level.

If you're looking for a sentimental chao garden, this better be your last buy. If you're only after something nostalgic or want to collect for SEGA fandom's sake, this is one you absolutely can't leave out.

I'd also like to mention that when this game was released, I didn't know about it until about 5 years later. At the time, I was into Sonic and Pokemon (when Kanto was the only region!), for the most part, and I thought the new art style was as cool as anything could ever be. I didn't recognize Knuckles, though, because I'd only ever seen AoStH and a few Sonic products in stores (such as spaghetti-os). I literally thought Knuckles was an enhanced-awesomeness version of Tails, since he was the only character on the can with Sonic. I completely forgot about that feeling until this showed up in the mail after I ordered it. The box art is just so much more detailed than any other Sonic game's that I can think of (regarding resolution, at least).

If you're just breezing through and want a Sonic game with good music or gameplay, this won't be close to the bottom of your list, but not the top, either. This is a casual buy if you're not collecting or shooting for nostalgia.",4.0
its was okay,4.0
My son is 10 and loves most everything Lego.  He said that this was a good game but he bet it in less than a week.  He still enjoys playing it but has more fun playing the free Lego Chima online game from the Lego website.  If the free game had been out when we bought this I probably would not have bought this but he had fun playing it so i do not regret buying this game.,4.0
We love it,4.0
"When it has came down to Luigi, he has only been known as one thing, Mario's sidekick when it comes down to fighting Bowser and rescuing Princess Toadstool away from the clutches of evil. But Luigi has once in awhile been known to have a escapade away from Mario. That showed a decade ago with Luigi's Mansion, the launch game for the Nintendo Gamecube back in 2001. The game was underrated but had maintained a steady cult following. But it has been a longtime since there has been a follow-up to the classic game. There was never a sequel to the game for the Nintendo Wii, instead the return comes to the Nintendo 3DS with Luigi's Mansion: Dark Moon. The question is for Luigi fans, is the game worth while. Well, it is a haunting yes and a fearful scare from Luigi himself.

Luigi's Mansion: Dark Moon does deliver what fans of the original Nintendo Gamecube game wanted in a game. This time around Professor E-Gad is seeking help from Luigi as he is trying to study friendly ghosts during a eventful moon. But sadly, the moon and the ghosts get possessed by the devilish King Boo who takes control of the harvesting Dark Moon and Luigi gets to return on a ghost hunting spree. This time around Luigi has to use his puzzle solving skills and quests through 5 different mansions hunting different ghosts from traditional boos to ghosts spooks and dog ghosts. There are some new features as well like a multiplayer challenge called Scarescaper where you and your friends can go on a ghostbusting spree, and try to escape first to the bottom of the tower. Graphically, the game does stand up very well to the Gamecube original, and the sound and control of the game measure up nicely. Sadly though, there could have been more for the multiplayer action to draw more people in. There could've been a multiplayer in the main adventure to measure up to the game, like Luigi's past games with Mario. Still, it does measure up to the challenge for any single player action.

All in all, despite a few flaws Luigi's Mansion: Dark Moon is definitely worth playing from beginning to end. I have always found the original game to be challenging but fun to master. This time around, it definitely is up to the fun, especially for anyone that wants to scare up to the task. If you have played the Nintendo Gamecube game, you'll definitely be up to this scary good game. But for those who have never played the original game, might be uncomfortable with the ghost hunt. For them, I recommend you play the original Nintendo Gamecube title first, and see if you are up to the game. But for those that want to have a second haunt from King Boo, this would be one worth trying.

Graphics: B 1/2+

Sound: B

Control: B

Fun & Enjoyment: B 1/2+ for single player; C+ for multiplayer

Overall: B 1/2-",4.0
"NBA Live always seems a step behind the competition, but when you start a franchise over from scratch, I really expected this game to be a few years in the making. While 16 is Still a work in progress I have to say, I have no regrets getting it this year. Live 15 was all right, had some bugs that I didn't like, but it thought it was fun and had some good moments. Live 16 is a good upgrade from 15 and at the very least, check out the demo and spend some time with it.  Demo has 6 teams too and you have access to a lot of features. The new ProAm mode is probably the beset part this year, 5 on 5 basketball online with no lag? Yup, it's fun!  Just look out for those hog balls! But get some friends, you got a party!

The core game has seen a big improvement from 15, the players can not be described as wonky or robotic anymore, I'm seeing a good flow and movement on the court. There's more depth than meets the eye. The shooting mechanics is pretty smooth this year, they added a new shot meter. My only complaint, is that the difficultly needs to be increased and varied for each player and by what difficulty level you're playing on, it's almost too easy to shoot with it and free throws almost seem automatic. But if you don't like it, all good, it can be disabled.

 The prostep/eurostep move is cool and you'll see some great animations when using this, but sometimes it seems overly powerful. I hope they address it in a patch. Players move around lively on the court, that's a beef the past Live games had, but they move and get open on this game. Calling plays is fun and I like the action. The post game works, but i feel with only one shot button, my moves in the post position are limited.

The A.I. needs work for the end game stuff. They just don't seem to make smart plays. Last game I was up 3 with 3 seconds left and they went for the quick 2 instead of tying the game for 3? Maybe hoping for a foul? It doesn't happen all the time, but their clock management is also in question. Truth b e told, you'll have much more fun playing with a friend. My friend and I played on the couch for 4 hours and we didn't want to stop. It's def better if you play with a friend. Online seems to work well, EA's servers have always been decent, so keep that in mind too.

Graphics are very very good.  This is where Live really never slacked anyway, but everything about this game is purty.  Up close the player detail is very well done. Nice looking face scans, details tattoos, accessories of all the players, socks, shoes. It's all well implemented!  The courts are extremely well detailed, shiny, great use of lighting, nice looking stadiums, reflections, animated crowds, team benches, coaches,  all looks really good. You even got scuff marks as the game progresses! Nice!

Any complaints here? Well, I do wish they had some more camera views, I want to be able to Zoom in and out, but the ones you have are acceptable, but more please.

Presentation is fantastic. Players show emotion, yes they show emotion in big moments! ESPN is splattered all over this game. Great stat screens, pre game, halftime and post game show. No complaints, actually I prefer the presentation over what 2k's game does. Also a decent soundtrack. NBA Rewind is back, and you can even go back to last years games for your team! And it's working! Also added a mode called """"Big Moments"" where you can relive classic moments and change history! Some are only 5 seconds, some 2 minutes, some full games, I find it pretty addicting playing through these games!

The game has been updated daily since day 1. A big patch was released on launch and had some tweaks and gameplay touches.  FG% seemed a bit too high before the patch, but things seemed to be smoothed out on the day1 update. The rosters seem pretty accurate and has some rookies and most of the players seem scanned accurately. They promise daily updates for gameplay tuning and roster changes and the use of Synergy (player tendencies)

One of my favorite modes is ProAm.  I'll tell, I'm never a fan of going online, always have problems with connecting, lag, people cheesing, what have you. But overall, I don't have much of that on this game. You basically take your created player online against other players, 5 on 5 and build up his skills to be amazing.  Sometimes you got like 2 humans with 3 cpu on one team, or 4 humans one cpu, just depends on the time of the day.  But 5 on 5 is a blast and it's smooth and plays well. Even better you can jump into a game within a minute and start playing. The net code must be great, because I have not had lag at all and playing with people who love b'ball, it's a blast. Occasionally you'll get those jerks who hog the ball, but not too bad. If you play a team, all your skill points is used to build up your player, and it's really really fun.

Big Moments is a nice addition. You take a control of 1 player in a past memorable game and they have hundreds of them. Relive history or change history by making the ultimate comeback or winning a big game in overtime with your favorite player. You can even search by team too, which is nice! I really think you will too.

NBA Rewind lets you play past games of any game in the season. Because it was acting up in 15, you can go back to last season and relive every game if you want with your favorite team. I think it's clear, this game is going to keep you busy

NBA Live 16 is not going to blow your socks off, but one thing Live does better, is that everything seems to work well, and online is fun and the modes are robust and will keep you busy. The game still needs work, but i think you'll like it. Check out the demo on your system for a trial run and work from there. I feel it to be a good second option and there's plenty to do to keep you busy all year. God bless everyone.",4.0
"I bought this mouse locally since I needed it quicker then waiting for it to ship. I replaced a SteelSeries Sensei Raw with this model. The raw had a glitchy scroll wheel. I like this one much better. It glides on my surface much easier (Roccat Taito Mid-Size Control Pad) and feels nicer in my hand. The braided cord is nice like my previous mouse.

I'm on a Mac so out of the box this mouse had low polling and was slow. I installed Razer Synapse software and I could change those settings quick.  I changed the color cycling to a white 'heartbeat' type pulsing.

My only gripe is that the Razer Synapse application required me to make a Razer account so I could log in. I couldn't simply install it and change settings. That's annoying. I'm docking a star for that.",4.0
"Let me first state this. I hate MMOs. I hate grinding. But i like Endgame
PvP and hate PvE.

The PvE PQ system is amazing but the mobs are all basically tank n spank and the AI is retardedly low.

The T1 RvR scenarios are decent. They are fun but bore quickly. They are basically all ""Hold the node"" games like Wow's EoTS without the flag.

The T2 RvR Scenarios are TERRIBLE. The capture the flag and hold the mountain games are basically the worst WSG matches all balled up into these scenarios. Huge turtles with no strategy or point but exactly that.. TURTLING. Remember how much you hated WSG turtles? Well here you have it.

There is no instanced PvE before level 20 that i saw. it was all ""PQ"".  The loot system is very fair and alot of fun.

The RvR scenario queues for Destruction are ridiculous. No instaqueue like WoW but you can queue from anywhere as long as you are in the zone(which sucks you have to fly and pay for flight each time). Or you can have a guildie connect to you.  I did not play order but if you want fast RvR do not play destruction. 30 minute waits? This is like WoW at its worst. I don't want to play 30 minutes to play a BG.

The World RvR is fun but its luster wears off. It's just a huge campfest. One sides pushes to a base, then gets beat back by guards. Then the other side pushes back and gets beat back by guards. It's a pointless TM/SS all over again. There really is no motivation to take a keep and noone is really caring or doing it yet.

But in the end this game is still a huge grind like WoW.  Mythic did not get away from the grind.  You HAVE to grind PQs to level up. There is simply NOT enough quests to just level and stay at your level. And the RvR queues and leveling is just so slow. They really needed cross server battlegrounds.

My recommendation: ""WAIT"".  This game is not finished and is still a grind. Wait until it gets good to waste your time. You're going to spend a good week of /played (Chinese farmers are saying it takes 10 days to get to 40).

I got 6 free days and i've quit. Why? It's a grind. I want a game that i can be max level and play and have fun. Not kill 10 wolves for 160 hours of my life before the game even starts. I am a PvP guy and waiting 30 minutes for a queue doesn't even cut it.

Also the kicker. If you crash(happened 6 times to me yesterday over 8 hours and have a Quad 2.8 with 8800GTX SLI system) YOu get booted to the back of the queue. You want to know how long i had to wait after 4pm? THIRTY MINUTES to play on my server.

So my advice is... Pick Order, Pick a low pop server with high pop destruction, or wait till they fxi it with x-server battlegrounds.

As of now if you like MMOs you will like it i'm sure. But if WoW was your first MMO its basically just a slightly improved WoW (PVE wise) with more crappy maps and LESS grinding, but still ALOT of grinding.",4.0
"Really enjoy using this for gaming and listening to music and whatnot. It has some nice quality and unlike my Logitech headset- it doesn't hurt my head after I use it for several hours at a time. But when I got my headset- I am pretty sure it arrived with a broken mic. I have had the headset for several months and I have yet to get the headset to work despite going through instructions- it simply won't pick up any sound whatsoever. The headset also used to make an annoying buzzing sound- but I think after hitting the volume switch a few times and messing around with it- the buzzing has finally stopped and has not came back since... good think too because that was consistent and happened for about a month. I do enjoy the headset but my advice to the seller is to double check your equipment and make sure it is 100% fully functional before shipping it out to your buyers. I would have rated this 5 stars had my headset arrived 100% functional without me having to mess around with the ""buzzing"" noises and the mic is fully broken- I can't do anything about that. Aside from those issues, I really do enjoy the headset and I did get it primarily as a listening device instead of for communication.",4.0
Nice solid case.  Nothing special but it gets the job done.  Would recommend.,4.0
It does what it says it will. Doesn't come unplugged unexpectedly or anything.,4.0
ok,4.0
works well,4.0
"I spent TOO MUCH TIME fishing in this game. And camping/eating. Would have liked more in-game lore though: the hunts felt a little bland because of this (compare them to FFXII hunts that had you talk to different NPCs and get their motivations and backgrounds as to what the beasts were, and why they wanted them dead). I ended up not understanding or being as invested in the world as I was in other Final Fantasy games, which led to the fights that were supposed to be epic and meaningful just falling kinda flat for me. Which is a shame because this game is gorgeous and the soundtrack is amazing.

That said the main cast, chocobros, whatever you call them... are incredible. I just wanted to spend as much time with them as I could. I loved the dynamic, the sometimes corny dialogue and awkward jokes, the awesome dialogue and funny jokes - I just loved it. And I cried shamelessly at the ending.

All in all, I love this game. Not the strongest in the franchise, but a solid addition.",4.0
"My brother in law an I where looking for an fun multiplayer game, and we pick Dead Island, is a great game to play with your friends, up to 4 players coop, the maps are very large and open for you  to explore.

You will be finding lots weapons most of them meele and blunt, with some firearms but be wise in their use, ammo is not common in this game.

sometimes you will find yourself with a problem on choosing the weapons for you to keep, and the inventory gets full very quick hehehehe

there are tons of quest, some for the main story and lots side and recurring (gathering) quest, and will keep you busy running from point ot point, thanks god there is a well implemented fast travel system :)

So if you like the zombie theme in a fps/rpg game, this is the game for you.",4.0
"I really liked 2010's Hot Pursuit game, but it had some issues that kept me from loving it. While the game presented itself as a large open map, you were limited to individual races one at a time. The career focused far too much on dull time trials and not enough on the exciting car chases. NFS Rivals is EA's second crack at this formula and has resolved both of these issues, delivering what I think is an excellent game.

The split between cop and racer is back, but it's a little more open this game. Each level gives you a series of goals to pursue, such as getting N gold medal or taking down X racers. You can choose the goals for each level which opens it up a bit. There are the same time trials as before (complete with the annoying time penalties, although they're not as annoying as before) but a lot more pursuits and races and takedowns.

Rivals integrates multiplayer much more deeply than before, but take it or leave it - I was never a fan on Hot Pursuit. They threw in the speed zones from Most Wanted. You can now play the game with people, similar to Test Drive Unlimited back in the day, but I've had limited success connecting to games.

This game makes a great and underrated demo to show off your new XO (or PS4). It's running in EA's new Frostbite engine and has that deep, saturated, detailed look of Battlefield. It really looks great. It is, also, to my eyes, running at a full 1080p with a stable framerate. It sounds great too.

Overall - if you like Hot Pursuit you really should get this game. EA made some smart improvements to an already good formula and turned up with a winning game.",4.0
"I try to keep this brief and to the point.
First I LOVE this game.  I was getting totally bored with Company of Heroes, my buddies and I had sort of mastered Company of Heroes and the only thrill was the point about  into the game were the tide might (just might) change and make it a little more difficult to win.  Don't get me wrong COH is a great game but for me the time had come to move on.
Enter MOW and I fell in love.  First off, it does require micromanagement.  Sometimes the controls can be a little wacked, sometimes the AI doesn't do what you want it to do.
JOYS:
ability to steal stuff of dead guys and use it.
ability to use opponent resources against them (hijacked tanks and other vechiles)

sound effects - when your machine gunner opens up on a crowd of bad guys and you here the drum beat of the gun and the bullets ripping through flesh and walls and ...

Graphics - I am playing on a high end machine and OMG it is eye candy heaven.  Explosions that will have you saying ""That was so cool!!!"" and it was your own stuff exploding.
Load times - this game appears to have a LOT more going on with it than most other RTS in terms of physics but it loads up extremely fast.  And shuts down extremely fast
Stability - I am running on high end Vista 64bit and ... I am trying to think... it has never crashed on me... never had a problem with the game.
OK now the BAD Stuff
CONS:
Voice Acting is really really really bad.  But this is such a minor point for when comparing it game play value and it is only during the cutscene where it is really bad, in game it not bad at all.
Multiplayer - once you in a game it is cool.  But it is a pain in the butt to buddy up with people.  I wish the Multiplayer lobby was a little cleaner and easier to manage.
Single player is Brutal - I mean brutal even on easy, you are going to get your ass handed to you.  Some levels you are there is just a stream of bad guys - they just keep coming and coming and coming.  It gets a little frustrating but when you do accomplish the mission it is rather rewarding to know you `finally' beat that level.
TIPS:
Allowing your team to move at the own will, they will move - sometimes not where you want them to go.  So use hold move.  I usually use free move when I have them running across the map, this way if they see any bad guys they will open fire but once there, I switch to hold move.
Sometimes it is better not to fire and stay hidden.
Don't forget to grab ammo and health packs off dead guys - nothing worse than getting into a firefight and realizing your guys are firing because they don't have any bang bangs.
Wishes:
They had a skirmish mode where you could play the computer on equal terms
Hope this helps - Oh there is a demo for the game, so be sure to check out the demo before you throw down you hard earn cash to see if you like the micromanagement aspect of it.  For the voice acting just turn down the volume during the cut scenes ;)",4.0
"I'm new to this franchise and I've not played games on PC in decades. Let me start by saying, I love strategy board games. I was very eager to get Civilization 6 when it was released, but my laptop didn't fit the spec requirement for this game. I finally took a plunge and bought this game anyway. To my surprise, it is working fine so far even though I don't have a video card ram that this game requires. If you are on the fence because of the same reason, you may want to reconsider.

I've only played this game for 3 hour and mostly i'm still at the stage of understanding basics of this game. It is a complex game and if you are new to this franchise, you will most likely have to read or watch some tutorial. So far, I find this game entertaining. I truly enjoy the various moving pieces. It takes time to understand what strategy you might employ. It is too early for me to comment on the AI part of this game and i've no intention to play this game in multiplayer mode as my gaming habits are rather erratic and I don't have luxury to play this game uninterrupted for hours. I don't find the game graphics cartoonish as others have commented and i like the flow of the game. It is rather slow as compared to other open world strategy games but it is a turn-base game.

I intend to update my review but as of now, I see alot of potential and would recommend this game.",4.0
"Bought this from Gamestop for PC

Docking two stars because the disc only installed 20% of the game, now I have to download the remaining 16GB on a connection that only gets download speeds of 240 Kb/s.

I'll be able to comment on the gameplay tomorrow once it FINALLY downloads AND updates.

Thanks Bethesda........

Update:

Added a star because this game has really awesome gameplay, graphics, customization, etc.  I still dock a star because of the download, and also because of some glitches and other issues which I hope Bethesda will get around to fixing:

- The game will sometimes minimize for no reason (Windows 64 bit).  I am not hitting my windows key, my keyboard has a switch to turn those keys off so I don't accidentally minimize myself.  When it does minimize, there is a slight chance that when you restore to full screen, your computer will lock up and you will be forced to turn the computer off and back on at the power button.

- Sometimes when I rapidly change weapons on a hotkey, the graphic disappears along with the crosshairs and I have to go into third person and back to first person to restore it.  I try to change my weapons before a fight (I have high sneak) based on how I feel the fight will turn out so then I can correct that bug beforehand.

- I'm bilingual, so I chose to play the game in Spanish.  I find it annoying that Bethesda chose not to translate names that could easily be translated i.e. Diamond City (should be referred to as Ciudad Diamante), or Minutemen (there's no literal translation in Spanish, but the closest could be Los Milicianos or The Militiamen).  But that's me, I'm a stickler for 100% accurate translations and I have criticized many companies in the past (mainly Blizzard) for that.

- Also sometimes the ghouls bug out and start running around you, into walls, or up ruined buildings and jumping off and repeating, pretty humorous at times.

But all in all I recommend this game, and I might go to five stars if Bethesda addresses the kinks in later patches.  Just Bethesda...STOP the minimizing in the game! PLEASE!",4.0
Worked.,4.0
"If I had to put a complaint about this product, it would be that the top half of the case can be difficult to put on correctly at times. I don't really use the second half all the time though. I only use the grip when I play Monster Hunter 4 for any session over an hour long. My hands can cramp at times and it's just uncomfortable playing that game at times. I would definitely recommend this grip to anyone who has cramped hands from playing on their 3ds for too long.",4.0
Good,4.0
"If you've  played  it on the PS3 not much has changed, but that can  also be a good  thing. If you're  new to RE 5 pick it  up good price for a fun game .",4.0
"Works great but sometimes the remote can be hard to plug in, requires much wiggling to get the remote to fit right. Ive also noticed it has many lights that blink constantly when not using, which slowly drives up the electric bill.",4.0
Gave as a gift. He seems to like it.,4.0
