reviewText,overall
"Just came today.  Got this for my disney infinity game.

Thanks again",5.0
I don't like that you can't use them on the first system but my son is happy that they came out with the super hero's on the 2.0 system.  We got these for our children as a Christmas present and we have had hours of family fun playing the games and fighting together and against each other.  The characters are made form the same plastic as the first one and if you step on certain ones they will break but they are pretty sturdy compared to that.  We bought the carrying case and the display case to make sure they were always put up so they would not break like they did on the first system.  Great buy for any family fun or game night.,5.0
"now at first i was thinking that this would be a kiddy game like recite the alphabet for points. However the thing that got me to get it was that squaresoft did it found that it had final fantasy in it. Now, I hadn't owned anything from them before but knew that they had done final fantasy. When i got the game, I was blown away. and i'm going to say it again I WAS BLOWN AWAY. i am not a big fan of ps2 but i owned it. It is worthwile and there is talk of a sequal. at the start you get a movie, and it's above average, I'm still trying to find where i can get that song when sora's on the beach but here's a preview of the start.
 You are a kid named sora and you and your friends kyri and riku want to try to find other worlds. At the same time king mickey has gone missing and left a note telling donald and goofey to find the key bearer.
Pros:
good technology
good story
entertaining
Cons:
some of the bosses are hard and can sometimes become agravating.
sometimes the camera gets stuck but usually dosen't",5.0
"BioShock Infinite is by far one of the best games I have ever played. I am an experienced first-person shooter on the PC. I bought a copy for the PS3. Switching over was very annoying since I'm not good with analog sticks, but with the auto aim ability, it made it a more enjoyable experience. I breezed through on hardmode and only at the very end of the game it got challenging for me. The story and music in this game are top tier. I would highly recommend this game.

Getting everything in the game can be about a 12-16 hour play through while speeding through everything can be done in about 6 hours. I would say it doesn't have any replay value after two play throughs.

5/5 Graphics
6/5 Sound
5/5 Gameplay
5/5 Story",5.0
I was worried about buying used electronics but this was a great price for this item.  My son loves it and so far so good.,5.0
"Moon Tycoon looked like an awesome game when I carefully examined the box.  I bought it and it is cool!  I do admit the fully 3D interface is tricky to get used to esp. after games like Simcity and Roller Coaster Tycoon.  But with a little time I liked it.  The graphics are really good with a highly textured lunar surface and fairly well rendered buildings.  The map is quite big allowing for a large colony with plenty of room for expansion.  You first need to build a control center then ""inflatable homes"" for your colonists.  You also construct oxygen plants and power production plants.  Everything is connected via either above, or below ground tunnels.  As you progress thru the game more buildings become available due to ""research"", a common feature of games such as Starcraft and Roller Coaster Tycoon.  You make money thru mining and exporting as well as tourists.  You can trade goods with Earth or aliens (yes aliens).  The game takes place in 2021 and Earth is in crisis as it runs out of natural resources.  The game is refreshingly original and I recommend it to any sim fan!  Check it out!",5.0
"Great game, the graphics are good, the music too, and the gameplay is awesome, i recommend to everybody, buy this game !!!",5.0
I love mickey mouse.,5.0
"Fantastic collector's edition! The Pip-Boy is plastic, but makes for a great display and the fact that it's actually wearable makes me all kinds of happy! Also the tin case is a nice bonus.

Despite its shortcomings, Fallout 4 is a great game that should not be missed. The world is detailed, the environments are quite varied, the combat is fantastic, and the writing is solid. Definitely more shooter than RPG which is a little disappointing, but overall it plays well.",5.0
"I don't have high expectation for this game when I bought it. I just want to have a game that my little niece can play in my PS2. You know GTA3 and Teggen are not really for little kid. After the first try I can't stop playing it. This game is so fun to play. You as Jak running around to found the power cells by solving little puzzles. Not much you can do to Dexter, but you better pay attention to what he said. The game play is great and the graphic is wonderful. And other reviewers are right, there is no load time, well almost no load time. It gives me a feeling that it is a fast pace 'Final Fantasy' game. I recommend this game to everyone from 6 to 36.",5.0
I didn't even need this game. I need to start finding better ways to spend my money.,5.0
"I thought I wasn't going to like the Kirby Series Meta Knight Amiibo as much as I like the Smash Bros series Meta Knight. But now it's a toss-up for me. The Smash Bros Meta Knight has really awesome wings. But the Kirby Series Meta Knight is slightly larger, has a better paintjob, and has much shinier paint.

Either Meta Knight Amiibo will work with Smash Bros. Either Meta Knight will unlock the sword costume in Planet Robobot. But this new Meta Knight also gives Kirby a Meta Knight Mask. This is the only way to unlock the sword mask costume, but you can get the sword attack with other Amiibos and in game.

But I don't see myself using the Amiibo often in my copy of Planet Robobot. It's not like you need extra help in the game. I just got all four of the new Kirby Amiibos because I think they look cool on my shelf together.",5.0
Great toy and quick delivery.,5.0
IS GOOD,5.0
"A great game for those who enjoy the comic strip, as do I.",5.0
great product,5.0
"A superior game, with an original feel. You can't go wrong with this game.  BUT IT!",5.0
"I purchased this used, honestly I can't tell the difference between it and the one I purchased new with the system.  Great buy. The controller itself fits your hand perfectly, unlike a PS4 controller.",5.0
Tough game but man is it a good game! You might rage out a couple of times!,5.0
"wow you shipped this in a record time,  I am impressed to say the least, and that matters a lot with online shopping!  The game was second hand,  but honest to goodness,  YOU cannot tell!  so great,  like a perfect brand new game,  I am very impressed,  so very pleased,  as this was a gift!  I was happy with your price, and again,  shipping time!  thank you I recommend, and will buy again from you seller!",5.0
The latest MS flt Simulation will have you breathless with it's graphics and detail.  Flight controls are smooth and very realistic.  Training missions will make just about anyone a Flight Sim pilot expert in no time.  For best results your computer should have a motherboard & CPU capable of 3.0Ghz with at least 1GB memory.  Your video card should have at least 512MB of memory...more is better.  With more processing power you can turn up the flight simulations graphics detail.,5.0
Such a great game to have in any collection with so much to do and allowed to free roam around taking in all the different landscapes,5.0
"spectacular continuation of the golden sun series, I can't wait for the next chapter. even more visually stunning with the DS graphical upgrades, hopefully there is a sequel sooner than later in the works for 3DS. it takes place decades after the first and second game and you take on the roles of the children of the heroes who are thrust into conflict just like their parents.",5.0
This game is awesome but runs smoother on the 360 than on the Xbox One still,5.0
"This game ROCKS! The set list is pretty diverse and the wireless guitar makes it easy to live out your fantasy of being a ""Guitar Hero"". I don't understand all the people complaining about the game not being in true stereo. I have a pretty older Sony HDTV and when I crank up the volume it sounds great! I just hope that in future installments that Activision includes a few more Boss battles. Maybe Clapton, Richards, Joe Perry, Paige, David Gilmour......... Sweet game! Online play works really good too.",5.0
Great game.  Christmas present.  Kids love it.,5.0
"No negatives to say, great product",5.0
good,5.0
"Legend of Legacy features key development staff from Square Enix's ""SaGa"" series, including composer Masashi Hamauzu (SaGa Frontier II, UNLIMITED:SaGa) and illustrator Tomomi Kobayashi (entire SaGa series). The game was developed by a relatively new studio, FuRyu (previous work includes Unchained Blades), and published by Atlus. Much like a traditional SaGa game, you can choose from one of seven characters for your first adventure. Each character has a chief motive driving them into the game's overarching narrative. For some characters, their motive plays into each and every change, each and every dungeon. For other characters, their motivations merely provide humor and flavor text as you go.

No matter what you do, one thing you will notice is that this turn-based RPG (per SaGa standards) is *hard.* But, you cannot grind your way out of it. In SaGa games, including LoL, you will need to grind smart, not hard. It is important to balance which offensive, defensive, and support stances you learn, as well as what skills you develop. Will each of your three party members learn one of the three elemental charm spells, or will you have one character who learns all three elemental charm spells while another character focuses on physical attacks, and a third on defense? You have a lot of options, and those options will determine which mandatory (and optional) bosses you can easily topple, and which ones will become monumental struggles.

From an aesthetic experience alone, Legend of Legacy is great. Its mechanics are rough around the edges, but still solid. I very much look forward to this game's sequel, ""The Alliance Alive.""",5.0
"Pac-Man has had his fair-share of Ports. Including:
Atari 2600
Atari 5200
NES
Game Boy
Game Gear
Game Boy Color
Game Boy Advance (Pac-Man Collection)
SNES (Pac-Man 2 Arcade)
SEGA Genesis (Pac-Man 2 Arcade)
and on older and Modern Systems in Compilations.

The NES Series for GBA showed us what certain Games were like on the NES , which was likely where you would get the best Ports for that time. The ""problem"" people have with this is the fact that the NES Port of Pac-Man wasn't explosively different from the Port already available on Pac-Man Collection.

But , seriously , you guys are starting to sound like IGN.

You complain if a Port of Pac-Man is too different (Atari 2600) , but then you ALSO complain the Port is too similar , claiming it's already available! So this Game is already doomed , even though it is amazing.

I personally own a Front-Loading NES and Pac-Man for it (the one Published by Tengen) and , I must say , for once , a Game on the Game Boy Advance has been perfectly Ported.

The only differences are that the Tengen Logos have been replaced with Namco Logos , but the NES Cartridge published by Namco likely had this. Also , the part that explains who the Ghosts are and there character , there is a small difference from the Port released by Tengen. But , it also could have been that way on the Namco-released Cartridge.

Everything has been perfectly Ported , more-or-less , but there's also 2 Extra Menus that can be accessed by holding L and R Bumpers/Triggers (one at the Main Menu , and one when the Game is Paused , displaying ""Player [1/2] Ready!"" , or when a Cutscene is showing). Even the Ghost Patterns seem to be exact. There's still the slowly-rising Main Menu , the transparent Ghost Eyes (For example , if one Ghost floats over another , you will see one or the other's color through the Ghosts' Eyes).

I truly love what Nintendo/Namco has done here. A GBA Port of the NES Port of Pac-Man? That is an amazing idea. Honestly , if they would do something like this with the Atari 2600 Version , people could see how different they were and how it still retained the fun factor. 'Course , people would probably complain about that too.

I hope you guys understand this Review and see how truly amazing this Game is. If you can get it for a good price , you oughta give it a shot.

Thanks for reading , GOD BLESS!!",5.0
second copy and this one I will not open I wish I would have not opened my original and then opened this one and kept the original sealed but I am impatient.,5.0
"In this game, you can build your own dream park with lots of rollar coaster, shops, merry-go-round, beautiful games, etc. You can design your own rollar coaster with any colour and can design your own park. Except this, you can also kill people in your park. You can build a non-finish rollar coaster and then start it, when the rollar-coaster-car reach there, it will throw away and 'BOMB', all the people in the car will die immediately! But this is a healthy game for children and kill people will diminish your park's rating so I don't think you should do that.",5.0
"Great accessory. I use them on both my PS4 and Xbox one. Would not use them without it now.
I have not noticed if I do better but after a few days of use I love the feel and the ease of movement.",5.0
i like it,5.0
Don't understand what the complaint by some are. i read the description and it does as its suppose to.  the training is great and you feel the burn with some of the trainings.,5.0
Works awesome on my Super Nintendo. Super Punch Out looks awesome. Thanks!,5.0
"Lets face it the last 2 call of duty titles  (advanced warfare and ghost) were the worst of the series. This one is a keeper, the jet pack system is a supplement to the game not the main focus. You can wall run like something out of a matrix movie. You will find most levels are not very big and most action is close up and personal. There is a lot of vertical movement in the map designs which utilize the jet pack ability. Overall the multilayer game is refreshing and the graphics are great.

First time loaded up into your system you are greeted with a 2.5 Gb patch and the servers have been laggy in addition to adding too many people for the lobby to handle.  The zombie mode puts you into a lobby of way more that should be in the lobby, i have been in 16 player lobbies when only 4 should be able to join.

First few days of a game usually have some kinks, you impatient customers wana throw a fit when things don't go right. Relax and give it some time.",5.0
"This game is not without its minor issues. Such as trying to jump from building to building to find schematics for combos can me a bit tricky. Sometimes zombies don't load properly and there are a few hiccups.

Other than those few things I could not stop playing this game. I beat it 3 times within the first few weeks of launch and have completed pretty much everything (minus the challenges that require you to kill several hundred thousand zombies) and I could beat it another 3 times with a friend. I thought the first two games were great but this one is massive, hundreds if not thousands of zombies on the screen at any one time. The combo weapons and vehicles are hilarious. The new Survivor system is awesome. No longer are the survivors totally helpless and a pain to save. Multiple safe houses make it easy to save lives.

The only thing I would have liked to see is more Psycho battles. There seemed to be more time to get things done than previous games but most of the time I was just wandering. Overall this is one of my favorite next gen games and I'm sure with DLC it will stay that way.",5.0
"A few reviews complain of limited ammo. Yes, whille this is true, it is the very point of the game.  When you run out of ammo, you find a pipe, a piece of wood, a wrench, theres all kinds of things to pick up, and you go in and get close and personal. THAT is the thrill of the game.

When  you do get a gun, you don't take it for granted, you savor your ammo.  You save it for a rainy day.

I can't play this game alone.  You *shouldn't* play this game alone.  Although the box says one player game, it is not, in my opinion.  At my sister's graduation party, playing it I had a room full of people terrified yet being pulled more and more into the game.  This is something not to be wasted.  Play this game with a room full of people.  The screams of the audience just help to pull you deeper.  This is when to play the game.
It is a great game, my one complaint would be that it is too short, I played through it in two sittings.  My feeling is that if you liked either of the Max Payne games, you'll love this.",5.0
"OK, so as far as Ghost Recon, Rainbow Six, Grand Theft Auto, etc.... them games are the best....  If you want a non violent, laugh your heads off FAMILY GAME, look no further.....The more wireless equiptment bought, the more expansive the band becomes, and the funner the game gets..............100% satisfied",5.0
"Holds my 3DS games very well.  Its a little touchy to open, but other than that, works great.  Would recommend it.",5.0
all is ok,5.0
"For anyone who has played the origional ""dark deul sStories"", i suggest that you invest in this game. this game includes more cards, better strategy, more charicters, and an all around better game. Some people may be skeptical, asuming that this game will be very similar to the original Game boy color game. you could not be more wrong. In adddition to the better graphics, this is the real deal. this is how the actual game is played. When i went drom dark duel stories to Eternal deulest soul, i realized how wrong the game was portrayed in the first one. the only problem with it, is that the cards still make the bang sound, instead of actually fighting. other than that, it is a great game.",5.0
"fast delivery, got what I expected.",5.0
"One irritating thing about this game was having to die to save.  That downfall is still here. As a result, I've left my Game Boy DS plugged in and on standby for the past month when I'm not playing.",5.0
"best racing game ever, was the start of Fast and Furious times",5.0
"After using this for a long time, it's still working perfectly and I haven't had any issues.",5.0
Better than Story of Seasons imo,5.0
I was somewhat disappointed because it didn't have the spanish voices but it is  a great game with awesome plot!,5.0
best racing game on the 3DS that I have played so far besides Mario Kart 7 really cool worth a try you should pick it up,5.0
"In the late 80's, Nintendo ruled the world with its NES. Countless games had been released and created many memories for gamers around the world. The Mega Man series were running full steam thanks to the underground buzz of Mega Man and the breakout success of Mega Man 2. Revered for the classic shoot and jump game play, memorable Robot Masters and awesome music, the games were a joy to play through and Capcom had to keep up with the demand for more Mega Man games. After releasing a Mega Man title for the Game Boy, they headed back to the drawing board for 1990's Mega Man 3. It was at that point that many felt (including myself) the NES Mega Man series reached the highest point.

The story for Mega Man 3 goes like this: After being defeated twice, Dr. Wily decides to be a good guy and help Dr. Light create a new peace keeping robot for their world. In order for it to be fully powered, they send Mega Man to get energy crystals. Just as he leaves for his journey, robots go crazy and threaten to halt the introduction of the new robot. Now, Mega Man had to get the energy crystals and find out why the robots went crazy. Of course, in the end, Dr. Wily was behind the commotion and stole the robot so he can use it to take over the world. Surely, Mega Man stopped him......and found out that he had a brother, Proto Man.

The premise of Mega Man 3 is the same as the previous two entries: Choose one stage out of eight stages filled with enemies and a Robot Master. Get the special weapons from all Robot Masters by completing all eight stages. Next, you moved on to the next set of stages (four ""Doc Robot"" levels where you face off against robots ""possessed"" by the spirits of the Robot Masters from Mega Man 2.) Finally, after you clear one extra stage, you reach Dr. Wily's castle and this time it was made up of six stages. By the time you beat the game, you would have played through 19 stages, the most in a Mega Man game out of the entire NES series. There were new additions first introduced to the NES Mega Man series: the ability to slide through narrow gaps between walls, Mega Man's new sidekick (Rush the robot dog) who came with his own adapters that transformed him into various objects, the ability to save up to nine energy tanks and Proto Man, Mega Man's brother who first appeared in disguise as Break Man to test Mega Man. The password system returned to help save your progress so you can continue your game later.

The PROS: Mega Man 3 perfected everything that the Mega Man games were known for: a good story, excellent graphics, superb music, good sound effects, perfect controls and a difficulty level that wasn't too easy nor was it too overbearing. Capcom hit all the right notes with new Robot Masters (for the first time one of them was based on an animal, portraying a hint of what has yet to come), new stage layouts, appearances from Mega Man 2's Robot Masters, new abilities, new characters and the longest Mega Man game to grace the NES.

The CONS: While it was mentioned in the story, you never ever picked up the energy crystals so it was kind of weird. Some gamers noticed that with this game, the Robot Masters were more prone to receive damage because they didn't have a grace period between hits. This was weird to see but it was just a small fraction against the game since you still had to memorize the robot's attack pattern and avoid touching it.

Many gamers agreed that Mega Man 3 was another fun game to play starring the Blue Bomber. It sold very well and ensured that we would see him again. There are good reasons that Mega Man 3 in particular was and is still fondly remembered. All you have to do is play the game. For Mega Man fans, it was awesome. If you weren't a fan by the time it was released, then this game wouldn't sway your opinion. For those who missed out on any of the NES games, you did miss out. Get yourself a copy of this game through any of these methods: the actual cartridge, the Mega Man Anniversary Collection disk (PS2 or GC) or download this game for the Wii from the Virtual Console Cartridge for US $5.00 (500 points.) Any way you choose is worth it. I highly recommend it.",5.0
love it,5.0
good,5.0
"This game is not the most realistic golf game you will find but it is REALLY FUN.  Sure the physics are not as great as Tiger Woods Golf or Wii Sports Golf, but it makes up for it.  There is a mini golf course to practice putting.  There are many mini games such as Closest to the Hole, Target Golf, Long Distace shootout... and more!  Create a player would have been a nice option, considering you only have four characters to choose from in the begining but you can unlock more!  Plus you can take the game ONLINE and play people all over the world.  This game is big overseas, we need to start buying it here in the states.  It is well worth it!  OH, and the little annoying Wii remote help guy, can be turned off. So those who gave the game a 1 star because of that is just silly.",5.0
Really neat game. You play the conquest while waiting for an online played to fight. Reminds me a lot of mortal combat.,5.0
"I needed this to play Majora's Mask, I'm glad I could find one with a reasonable price even 15 years later. Several late-N64 games need one of these, if your game is one of these than here ya go!",5.0
"I may be new to the Resident Evil party, but I'm glad I showed up!  This game really blew me away.  I had heard some mixed reviews on this game, but any negative remarks seem to be from long time fans who didn't care for this games more action oriented styling.  Having played all four of the campaigns, I would say that one of them was definitely action oriented, but the other three were more of the survival horror that the series roots started with.  I absolutely loved the intertwining story that plays out over the course of the four campaigns.  I thought it was really inventive and pulled off perfectly.  The graphics were excellent and this game had some of the best cut scenes I have ever seen.  Gameplay was also really fun.",5.0
Its a very nice and interesting game. The graphics are nice and the missions are interesting too. Though i felt that the game can be a little longer than it is.,5.0
"MY DAUGHTER LOVES IT.
THAT'S ALL THAT COUNTS !!!",5.0
Cool,5.0
LOTS OF FUN... T O O M A N Y W O R D S R E Q U I R E D,5.0
"At first, I didn't particularly like the game (probably because I hadn't played the original Bioshock), but I'm on my second time around and really enjoying it. Perhaps because of my age, I get a little dizzy searching the areas for hidden objects, but that doesn't diminish my pleasure. It just means I need to take a break.",5.0
